NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,NAME_OF_THE_ASANA
0.42935359477996826,0.7146204113960266,-0.09342566877603531,0.4079113304615021,0.7127994894981384,-0.14450304210186005,0.4059966802597046,0.7073118090629578,-0.14505648612976074,0.40445253252983093,0.7012296319007874,-0.14509575068950653,0.4089660048484802,0.7148886919021606,-0.0654444471001625,0.40799814462661743,0.7114883661270142,-0.06619074195623398,0.40695223212242126,0.7073153257369995,-0.06637595593929291,0.39765387773513794,0.6580244898796082,-0.2907131314277649,0.3977627158164978,0.6617636680603027,0.07079210132360458,0.44341152906417847,0.6814930438995361,-0.1324385404586792,0.44554731249809265,0.6852577328681946,-0.03174924477934837,0.43160480260849,0.5416163206100464,-0.4170801043510437,0.4217575490474701,0.5303931832313538,0.25175711512565613,0.2969321310520172,0.7130058407783508,-0.6750524044036865,0.3014482855796814,0.6856638193130493,0.2902742922306061,0.15972593426704407,0.8310933113098145,-0.6698498129844666,0.17460691928863525,0.797116756439209,-0.015468009747564793,0.11963719129562378,0.843664824962616,-0.7491856217384338,0.13713425397872925,0.8075440526008606,-0.046035461127758026,0.10770267248153687,0.8373669385910034,-0.712729275226593,0.12949371337890625,0.810820996761322,-0.10918726027011871,0.12252211570739746,0.8329688310623169,-0.6555046439170837,0.1444542407989502,0.8026285171508789,-0.05603501945734024,0.630994975566864,0.15477460622787476,-0.23903033137321472,0.6244556903839111,0.16051636636257172,0.23867805302143097,0.7796958088874817,0.48307377099990845,-0.08925559371709824,0.776976466178894,0.47556185722351074,0.2808094322681427,0.9050591588020325,0.7923025488853455,-0.0015506643103435636,0.8846138715744019,0.7744548916816711,0.4646284282207489,0.9503860473632812,0.8330061435699463,-0.01003236509859562,0.9265694618225098,0.8137485980987549,0.47456809878349304,0.8132793307304382,0.8535085320472717,-0.22157639265060425,0.8017469644546509,0.8410218358039856,0.3382363021373749,downdog
0.3657644987106323,0.7010940313339233,-0.052755147218704224,0.34389927983283997,0.6920004487037659,-0.1040799468755722,0.34305641055107117,0.6878812313079834,-0.10454344749450684,0.3425784707069397,0.6838710308074951,-0.10467152297496796,0.3450736105442047,0.6920859813690186,-0.02591976709663868,0.3448311686515808,0.6879348754882812,-0.02658076398074627,0.3445713222026825,0.6839410066604614,-0.026720378547906876,0.34634092450141907,0.6461421847343445,-0.25687387585639954,0.3455999195575714,0.6470216512680054,0.10015716403722763,0.384655624628067,0.6810545921325684,-0.09467905759811401,0.3869270980358124,0.6838723421096802,0.005145887844264507,0.4054446220397949,0.5755329132080078,-0.41499781608581543,0.3992406129837036,0.5460731983184814,0.29945576190948486,0.29628786444664,0.7514961957931519,-0.6280148029327393,0.3047524392604828,0.7294961214065552,0.33269596099853516,0.1620115339756012,0.8792957663536072,-0.5819826722145081,0.19421204924583435,0.8597555160522461,0.04292592778801918,0.12149455398321152,0.8905773162841797,-0.6613940596580505,0.1529425084590912,0.8694102764129639,0.02260739542543888,0.11531051248311996,0.880679726600647,-0.6209702491760254,0.14634299278259277,0.8660643696784973,-0.040178753435611725,0.13073521852493286,0.8754492998123169,-0.5655623078346252,0.15421882271766663,0.8642210364341736,0.004092118702828884,0.6242668032646179,0.23190543055534363,-0.24885258078575134,0.6147706508636475,0.22247526049613953,0.24859239161014557,0.7424725294113159,0.5257935523986816,-0.15212176740169525,0.7489214539527893,0.5094202160835266,0.28598982095718384,0.8720219731330872,0.8140916228294373,-0.049414992332458496,0.8629871010780334,0.7981709241867065,0.45079582929611206,0.9185211062431335,0.871418833732605,-0.055223654955625534,0.906637966632843,0.8576486110687256,0.4595051407814026,0.7742821574211121,0.8903715014457703,-0.24966077506542206,0.7724696397781372,0.8797609806060791,0.3257639706134796,downdog
0.40570926666259766,0.6797276139259338,-0.10048995912075043,0.37577104568481445,0.6898796558380127,-0.15250301361083984,0.3713628649711609,0.6841714978218079,-0.15302199125289917,0.36786240339279175,0.6788748502731323,-0.15298056602478027,0.37852543592453003,0.6929136514663696,-0.07722404599189758,0.3760574758052826,0.6893824934959412,-0.0780319795012474,0.37344232201576233,0.6853463649749756,-0.07826227694749832,0.35627561807632446,0.6432639360427856,-0.29268017411231995,0.3575281500816345,0.6440120339393616,0.053475819528102875,0.41694363951683044,0.6461268067359924,-0.13509392738342285,0.41924118995666504,0.6492793560028076,-0.038730304688215256,0.3820551931858063,0.5207369327545166,-0.404055118560791,0.38190892338752747,0.5066792368888855,0.2518971860408783,0.26000624895095825,0.6856645941734314,-0.692205548286438,0.277404248714447,0.6509328484535217,0.3085137903690338,0.13253962993621826,0.8438732028007507,-0.7420042753219604,0.1692802906036377,0.7724917531013489,-0.002150757471099496,0.09071475267410278,0.8519823551177979,-0.8334251046180725,0.13777750730514526,0.7725033760070801,-0.03248381242156029,0.085915207862854,0.8426594138145447,-0.7916850447654724,0.133131742477417,0.7736879587173462,-0.09687383472919464,0.10226970911026001,0.8389349579811096,-0.727145791053772,0.14486581087112427,0.7762150764465332,-0.042024921625852585,0.6707759499549866,0.21244847774505615,-0.2249404937028885,0.6589614748954773,0.20554223656654358,0.2245025336742401,0.7095572352409363,0.5640041828155518,-0.1467324197292328,0.7057995200157166,0.5494605302810669,0.3230438530445099,0.9167302250862122,0.7607256174087524,0.007161232642829418,0.8850007057189941,0.7289842367172241,0.5232945680618286,0.9584848880767822,0.7861294150352478,0.009275770746171474,0.9296440482139587,0.7581877112388611,0.5355477929115295,0.837035059928894,0.8485114574432373,-0.16376592218875885,0.8184813261032104,0.8092082738876343,0.41721922159194946,downdog
0.6046861410140991,0.5283849835395813,-0.21405358612537384,0.5940616130828857,0.5571296215057373,-0.28039997816085815,0.5909581184387207,0.5576344728469849,-0.28069978952407837,0.5884674191474915,0.5583106875419617,-0.2807213068008423,0.5925787687301636,0.5561270713806152,-0.23455533385276794,0.5881872177124023,0.5558515787124634,-0.23521241545677185,0.583794116973877,0.555904746055603,-0.23537829518318176,0.5661291480064392,0.5458509922027588,-0.43284446001052856,0.5587356090545654,0.5437160730361938,-0.22390532493591309,0.5920926928520203,0.5028267502784729,-0.24744445085525513,0.5894785523414612,0.5010371208190918,-0.1900256723165512,0.5581082105636597,0.45729687809944153,-0.4254821240901947,0.4854608178138733,0.42093169689178467,-0.1254376918077469,0.448356032371521,0.6607911586761475,-0.5421015024185181,0.3628598153591156,0.5870130062103271,-0.16840706765651703,0.3113263249397278,0.8415395021438599,-0.6346309781074524,0.22706639766693115,0.6954466104507446,-0.3782525062561035,0.2771286070346832,0.8623324632644653,-0.7117964029312134,0.20211198925971985,0.7137337923049927,-0.4524913430213928,0.2623974084854126,0.8469971418380737,-0.7205394506454468,0.19519925117492676,0.7166746854782104,-0.47111159563064575,0.2713650166988373,0.8331398963928223,-0.643543541431427,0.2141568660736084,0.7152609825134277,-0.3982677757740021,0.7252742052078247,0.10723293572664261,-0.12847134470939636,0.6604924201965332,0.12081687152385712,0.1279316544532776,0.8141412734985352,0.3996855914592743,-0.004712736699730158,0.7259680032730103,0.3766816258430481,0.25645753741264343,0.8712480068206787,0.6496759653091431,0.224954292178154,0.8151441812515259,0.615633487701416,0.4239175617694855,0.890144944190979,0.6857907772064209,0.24090926349163055,0.805080771446228,0.6295192241668701,0.4388261139392853,0.8226134181022644,0.7157379388809204,0.08941498398780823,0.7773157358169556,0.7033644914627075,0.31618532538414,downdog
0.6049189567565918,0.7012958526611328,-0.03827314451336861,0.6225944757461548,0.7086004614830017,-0.02178988605737686,0.6247572302818298,0.7052056789398193,-0.02216995507478714,0.6270081996917725,0.7011536955833435,-0.022127510979771614,0.6226027011871338,0.7065714001655579,-0.06741657853126526,0.6250025033950806,0.7017410397529602,-0.06785840541124344,0.6280867457389832,0.69560706615448,-0.06810680776834488,0.6379535794258118,0.6635425686836243,0.05418875813484192,0.6406190395355225,0.6558824777603149,-0.1541045755147934,0.6008661985397339,0.6672020554542542,0.002004581270739436,0.6020057797431946,0.6649377942085266,-0.06225113198161125,0.6211512684822083,0.5305428504943848,0.15068984031677246,0.6179619431495667,0.5319337844848633,-0.20636877417564392,0.6872701048851013,0.7084223628044128,0.1992097944021225,0.6888212561607361,0.7294449806213379,-0.4162798523902893,0.7607932686805725,0.8594505786895752,0.0019388885702937841,0.7726445198059082,0.9010646343231201,-0.41792526841163635,0.7845861911773682,0.8830362558364868,-0.004558396525681019,0.8004351258277893,0.9256277680397034,-0.47978413105010986,0.788218080997467,0.8826668858528137,-0.05410728603601456,0.8058141469955444,0.9182944893836975,-0.4370943605899811,0.7793028354644775,0.8754794001579285,-0.022079208865761757,0.7965090274810791,0.9083760380744934,-0.40571388602256775,0.4522310197353363,0.21336843073368073,0.12415040284395218,0.446685254573822,0.20648744702339172,-0.12454913556575775,0.3824106752872467,0.5716657638549805,0.17176155745983124,0.3768408000469208,0.5692198872566223,-0.0980244055390358,0.31305837631225586,0.8544111251831055,0.2697286307811737,0.3098021149635315,0.8680316805839539,-0.012704243883490562,0.29540491104125977,0.9055168628692627,0.2706215977668762,0.29021722078323364,0.9134511351585388,-0.010805160738527775,0.38376396894454956,0.9163326621055603,0.15895423293113708,0.3787074387073517,0.9243552088737488,-0.13827113807201385,downdog
0.4538330137729645,0.78040611743927,-0.045694947242736816,0.4415188729763031,0.7879852056503296,-0.06887660175561905,0.4406778812408447,0.7864248752593994,-0.06918634474277496,0.43983787298202515,0.7848113775253296,-0.06914667785167694,0.44149383902549744,0.7877727746963501,-0.032490603625774384,0.4407220482826233,0.7861747741699219,-0.03293551877140999,0.43980318307876587,0.784517228603363,-0.033071503043174744,0.43372684717178345,0.7637619972229004,-0.13120150566101074,0.4342018961906433,0.7631486058235168,0.034931521862745285,0.45952659845352173,0.7608516216278076,-0.060739628970623016,0.4597321152687073,0.7618829607963562,-0.01477435790002346,0.4404129385948181,0.6894130110740662,-0.18512576818466187,0.44163742661476135,0.6812530755996704,0.11939571052789688,0.38810405135154724,0.8108924031257629,-0.32486647367477417,0.39205795526504517,0.790962278842926,0.11835116147994995,0.3196409344673157,0.894805371761322,-0.3320440948009491,0.33496540784835815,0.8746670484542847,-0.046385910362005234,0.30073025822639465,0.9068266749382019,-0.3731737434864044,0.316850483417511,0.8817339539527893,-0.06410375982522964,0.29686665534973145,0.9003980159759521,-0.35202834010124207,0.3149612247943878,0.8797621130943298,-0.0944267138838768,0.303781121969223,0.8966686725616455,-0.3243146240711212,0.3204230070114136,0.877894401550293,-0.06638998538255692,0.5524897575378418,0.4339553117752075,-0.10770989954471588,0.5514639019966125,0.43493735790252686,0.10751555860042572,0.6327581405639648,0.6325621604919434,-0.04799170419573784,0.6324778199195862,0.6297784447669983,0.10640969127416611,0.7041115164756775,0.8312320113182068,-0.0037062850315123796,0.6917466521263123,0.8123717308044434,0.17813053727149963,0.7276654243469238,0.8621336817741394,-0.007599374745041132,0.711772084236145,0.8459171652793884,0.1806771159172058,0.6548837423324585,0.9024101495742798,-0.10900594294071198,0.6504711508750916,0.8874837160110474,0.10479805618524551,downdog
0.3614327311515808,0.6251004338264465,-0.08485326915979385,0.33900368213653564,0.6370980143547058,-0.12356443703174591,0.3366549015045166,0.6340945363044739,-0.12400934100151062,0.33397719264030457,0.6304122805595398,-0.12394493818283081,0.3393593728542328,0.638813316822052,-0.06943438947200775,0.3370998501777649,0.6370316743850708,-0.07014074921607971,0.3341916501522064,0.6348728537559509,-0.07034951448440552,0.31975245475769043,0.6010897755622864,-0.227082759141922,0.32096803188323975,0.6041386723518372,0.020623337477445602,0.3670232892036438,0.5955253839492798,-0.10931433737277985,0.3686147928237915,0.5982063412666321,-0.040673330426216125,0.3374393582344055,0.4951016306877136,-0.2898879051208496,0.3444417715072632,0.4956724941730499,0.1487451195716858,0.23296314477920532,0.6386067271232605,-0.4898023009300232,0.24904219806194305,0.61991286277771,0.1774335503578186,0.11288130283355713,0.7298173308372498,-0.5113483667373657,0.15026405453681946,0.6953943967819214,-0.0572018176317215,0.08217084407806396,0.7443967461585999,-0.5736750364303589,0.12516775727272034,0.6965849995613098,-0.08061797171831131,0.07495597004890442,0.7390274405479431,-0.5433486104011536,0.11937534809112549,0.7005321383476257,-0.12669610977172852,0.08959782123565674,0.7351158857345581,-0.5005419254302979,0.12667307257652283,0.704113245010376,-0.08631245791912079,0.555054783821106,0.23156332969665527,-0.15413372218608856,0.5582789182662964,0.2520478367805481,0.15387538075447083,0.6966373920440674,0.4565470814704895,-0.0818849429488182,0.692771315574646,0.4608020782470703,0.20653824508190155,0.8257756233215332,0.669743537902832,0.008066093549132347,0.7953404784202576,0.6476763486862183,0.33062875270843506,0.8598565459251404,0.6886261105537415,0.006582220084965229,0.8318670392036438,0.6724729537963867,0.3367055654525757,0.7748284339904785,0.7567625641822815,-0.12534496188163757,0.7504541873931885,0.7270733714103699,0.23658424615859985,downdog
0.5933406352996826,0.3027968108654022,-0.6147556304931641,0.6052732467651367,0.29170823097229004,-0.6426926851272583,0.6072083115577698,0.28983446955680847,-0.6431156992912292,0.6090013980865479,0.2884957790374756,-0.6432476043701172,0.6003381013870239,0.29304805397987366,-0.6395123600959778,0.5999584197998047,0.2928335666656494,-0.6399118900299072,0.5994884967803955,0.2923688590526581,-0.640141487121582,0.6202567219734192,0.27480754256248474,-0.6426205039024353,0.6060686707496643,0.2773282527923584,-0.6219357252120972,0.5937479734420776,0.2993807792663574,-0.5978426933288574,0.5916450023651123,0.30254921317100525,-0.5946006178855896,0.6372989416122437,0.303611695766449,-0.515993058681488,0.5518905520439148,0.2905929982662201,-0.5062505006790161,0.6937612295150757,0.4755605459213257,-0.47826069593429565,0.4830021560192108,0.4605664014816284,-0.5229817628860474,0.7426408529281616,0.6371534466743469,-0.4739430248737335,0.4013502895832062,0.6259841322898865,-0.6025539040565491,0.7706578373908997,0.667704701423645,-0.48355183005332947,0.3754420578479767,0.6584571599960327,-0.6441115140914917,0.7666240930557251,0.6779321432113647,-0.5343630909919739,0.3791443705558777,0.6681954264640808,-0.6820574998855591,0.7504192590713501,0.6694431900978088,-0.492561936378479,0.39139190316200256,0.6585396528244019,-0.6228253841400146,0.5248981714248657,0.43052926659584045,-0.016573384404182434,0.4665253162384033,0.42584657669067383,0.0160178542137146,0.6854676008224487,0.5377578139305115,-0.017154783010482788,0.3290420472621918,0.5787433385848999,0.13137584924697876,0.7624622583389282,0.6620380282402039,0.08987355977296829,0.20111101865768433,0.7171452641487122,0.28747498989105225,0.7708255052566528,0.6848304867744446,0.09155003726482391,0.2002776563167572,0.7350105047225952,0.2970820963382721,0.7188107371330261,0.7235249876976013,-0.022883599624037743,0.13064256310462952,0.7509809732437134,0.17503440380096436,downdog
0.443576455116272,0.6487566232681274,-0.0031012501567602158,0.4245578944683075,0.664749264717102,-0.03627130389213562,0.42026829719543457,0.661360502243042,-0.036761026829481125,0.4166831970214844,0.6582833528518677,-0.036718547344207764,0.42926761507987976,0.6665767431259155,0.009530880488455296,0.4280216097831726,0.6645829677581787,0.008719614706933498,0.4264938235282898,0.6625822186470032,0.008454776369035244,0.4042932093143463,0.6339911222457886,-0.12167329341173172,0.4113754630088806,0.6391570568084717,0.08644723147153854,0.4418766498565674,0.6148046255111694,-0.021584315225481987,0.44637423753738403,0.6195279955863953,0.03545289859175682,0.40690651535987854,0.5014867782592773,-0.1574885994195938,0.42983245849609375,0.5350212454795837,0.1672527939081192,0.31575271487236023,0.6769423484802246,-0.27711454033851624,0.36296072602272034,0.6935945749282837,0.16690516471862793,0.20533467829227448,0.8167572617530823,-0.22345633804798126,0.25540846586227417,0.783576250076294,-0.028604693710803986,0.17007556557655334,0.8325265049934387,-0.26317065954208374,0.23116113245487213,0.7829225659370422,-0.04782485589385033,0.16258880496025085,0.830855667591095,-0.23680272698402405,0.23139327764511108,0.7837196588516235,-0.08652492612600327,0.17496797442436218,0.8294704556465149,-0.2123994380235672,0.23264412581920624,0.7916338443756104,-0.05336623266339302,0.6291196942329407,0.19280439615249634,-0.11684417724609375,0.6334037780761719,0.22128477692604065,0.11655110120773315,0.7704333066940308,0.5033954381942749,-0.05569206178188324,0.7669495940208435,0.5039491057395935,0.08932454884052277,0.8887284398078918,0.769935131072998,-0.03485797345638275,0.8736416697502136,0.7614467144012451,0.1344308853149414,0.9246035814285278,0.8146334290504456,-0.040122564882040024,0.9045093059539795,0.8017394542694092,0.13552090525627136,0.8142395615577698,0.8407756686210632,-0.12492925673723221,0.8026202321052551,0.8217634558677673,0.06773512065410614,downdog
0.4383329153060913,0.7195311784744263,0.03408115357160568,0.41642430424690247,0.7391495704650879,-0.008258159272372723,0.4131438732147217,0.7360804677009583,-0.008666150271892548,0.4098514914512634,0.732603907585144,-0.008649061433970928,0.41605663299560547,0.7409756183624268,0.044759735465049744,0.412947416305542,0.7391002178192139,0.04394207149744034,0.40933918952941895,0.7370026111602783,0.0436997190117836,0.3905174732208252,0.697965145111084,-0.11963319033384323,0.3905619978904724,0.6996277570724487,0.12088580429553986,0.43829867243766785,0.6836310029029846,0.006940229795873165,0.4389270544052124,0.686328649520874,0.0733942836523056,0.3830360174179077,0.5607486963272095,-0.1667763888835907,0.3894171714782715,0.5613065958023071,0.19939957559108734,0.26854586601257324,0.7196518182754517,-0.3098808228969574,0.300539493560791,0.7179374694824219,0.19373133778572083,0.14439192414283752,0.8341348171234131,-0.29214704036712646,0.18536517024040222,0.8229035139083862,0.025653714314103127,0.10831540822982788,0.8428499102592468,-0.33027467131614685,0.15388336777687073,0.8352057337760925,0.0039316872134804726,0.10611423850059509,0.841416597366333,-0.31424593925476074,0.15436559915542603,0.8352701663970947,-0.026815112680196762,0.1222490668296814,0.8382426500320435,-0.2858836352825165,0.16543453931808472,0.8312748670578003,0.003599700517952442,0.588398814201355,0.21100619435310364,-0.13773439824581146,0.5832081437110901,0.21741467714309692,0.1373877227306366,0.7537721395492554,0.47040125727653503,-0.043252360075712204,0.7504737973213196,0.46046262979507446,0.11424866318702698,0.882194995880127,0.774540901184082,-0.00498214503750205,0.8762151598930359,0.7614632844924927,0.16171032190322876,0.9180560111999512,0.8230194449424744,-0.009465985000133514,0.9083830118179321,0.810313880443573,0.16219671070575714,0.7993481159210205,0.8591364622116089,-0.09250734001398087,0.7995935678482056,0.8494057059288025,0.09598478674888611,downdog
